text,label
정년 연장이 법제화되어 임금피크제가 시행해야 할 처지에 놓여있지만 도입하기란 쉽지 않습니다.,0
어린이들의 시선을 끌기 위해 피크타임 한 시간 전부터 점심시간이 끝날 때까지 인형옷을 입고 전단지를 배포하기 시작했습니다.,0
저는 다양한 사람들과 함께 일하는 것을 즐기며， 제가 속한 조직이 최고의 능력을 발휘할 수 있도록 도와주는 것을 좋아합니다.,0
서울과 관련된 객관적인 자료 위에 저만의 관점이 더해져야 했습니다.,0
효율적으로 근무할 수 있게 만든 이 작업을 통하여 한 아이디어가 조직의 업무생산능력을 증진할 수 있다는 것을 배웠고， 근무자 모두를 만족하게 할 수 있다는 자신감을 얻었습니다.,0
행사와 일을함에 있어서도 자발적으로 움직이면서 노력했습니다.,0
그래서 연습 전 팀원들과 간단한 식사를 하거나 연습 후 회식을 하여 서로에 대하여 조금씩 알아가거나 연습 중 가벼운 농담으로 친해지기 위해 먼저 노력하였습니다.,0
임금피크제의 안정적 도입 방안으로 우선 중?고령 인력 활용방안에 대한 충분한 검토가 필요하다고 생각합니다.,0
"전공 수업과 팀 프로젝트, 동아리 활동을 통해 자연스럽게 여러 사람들과 협업하며 서로를 이해하고 존중하는 태도의 중요성을 배울 수 있었습니다.",1
"매일 학습 계획을 세워 복습과 예습을 반복하고, 부족한 부분은 스스로 찾아 보완하며 성장해 왔습니다.",1
신입비서로서 익혀야 될 업무 매뉴얼이 많을 꺼라 예상됩니다.,0
프로젝트의 성공적인 결과를 가지고 태국에서 다양한 국적의 친구들을 사귀며， 4개월 동안 10곳 이상 배낭여행을 다녔습니다.,0
더 이상 고민할 것이 없었으며 1년 휴학을 감행했습니다.,0
"이 프로젝트를 통해 실제로 3곳의 소상공인이 서비스를 시범적으로 사용하게 되었고, 주문 정리 시간이 줄어들었다는 긍정적인 피드백을 받을 수 있었습니다.",1
"취업률을 강조한 멘트로 바꾸어 말하자고 담당하는 분께 먼저 제안 드린 후, 앉아서 때를 기다리는 것이 아니라 적극적으로 다가가 홍보물을 나누어 주었습니다.",0
이런 메모하고 일정을 관리하는 습관은 업무 진행에 있어 신뢰감을 주고 나아가 팀워크에 이바지할 수 있다고 생각합니다.,0
"전체적인 과정을 생각하고, 필요한 요소들을 파악하겠습니다.",0
입사 후에는 우선 IT 서비스와 비즈니스 구조에 대한 이해를 바탕으로 기본기를 탄탄히 다지고 싶습니다.,1
작은 부분까지 신경 쓰다 보니 의사결정이 늦어지는 경우도 있었습니다.,1
또한 어릴 적부터 한자를 배워 사용했던 터라 2급 정도는 준비 없이 합격했습니다.,0
"이후에도 다양한 구성원과 협업할 때, 이와 같은 질문 중심의 소통 방식을 꾸준히 활용하고 있습니다.",1
"첫 째, ‘수 자원 안보’에 대해 무지했습니다.",0
"입사 후에는 기본 간호 역량을 빠르게 습득하고, 다양한 진료과에서 경험을 쌓아 현장 대응 능력을 강화하는 것을 목표로 하고 있습니다.",1
저 또한 다양한 사람과 업무를 연결하며 팀의 효율을 높이는 역할에 강점이 있습니다.,1
"본래 외주로 진행하려고 했지만, 막판에 계획이 바뀌어 영상팀 인턴들이 제작하게 된 것입니다.",0
대학교 3학년 때 데이터 분석 역량 강화를 목표로 개인 프로젝트를 기획하고 수행한 경험이 있습니다.,1
"이러한 경험을 통하여 건강한 밥상이 주는 행복을 알게 되었고, 건강한 식자재를 유통하는 CJ프레시웨이에 관심을 갖게 되었습니다.",0
"‘숫자로 보는 오션월드’페이지에 ‘세계4위’ 정보를 추가했고, 이벤트 페이지를 SNS와 연계하여 이집트 컨셉을 알릴 수 있는 이벤트를 제시했습니다.",0
"우선 전체 일정과 산출물을 다시 점검해 반드시 필요한 핵심 과제부터 선별했고, 공백이 된 업무는 제 역량 범위 내에서 우선 맡아 진행했습니다.",1
저의 이러한 장점은 군복무시절 본부중대 인사병으로 근무하면서도 빛을 발했습니다 .,0
"앵그리버드처럼 여러 개의 스테이지도 구성하고 그림, 사운드에 사용할 리소스를 구하기도 하였습니다.",0
"손님의 대부분이 어린 아이를 데리고 있는 부모님이었기에,재미있는 홍보를 통해 아이들의 흥미를 끌어야 한다고 생각했습니다.보통,부모님은 아이의 의견에 따라 외식 메뉴를 결정하기 때문입니다.",0
현지인이 원하는 비빔밥의 맛을 조사하고 홍보물을 제작하여 시식회를 진행했던 경험은 인턴으로서 쉽게 얻을 수 없는 실무경험이었습니다.,0
다양한 업무를 안정적으로 지원하며 팀에 꼭 필요한 구성원이 되겠습니다.,1
설계와 제작을 직접 해야 했기에 대부분의 학생은 비교적 간단한 용수철이나 고무줄의 탄성력을 이용한 비슷한 원리의 투석기를 '얼마나 완성도 높게 만드는지' 에만 치중하였습니다.,0
이대로 남은 학기를 마치고 입사를 하게 된다면 일 하는 자신이 부끄럽게 느껴질 정도로 전공 지식이 부족하다고 판단하였습니다.,0
"그때 선생님이 자신의 행동만을 생각하지 말고, 상대방의 입장이 되어 생각하라는 사자성어인 역지사지[易地思之]를 말씀하셨습니다.",0
"자신(성장과정, 성격의 장?단점, 학교생활 등)에 대하서 서술하세요.",0
기대했던 만큼의 성과를 못 내거나 따라주지 않을 때는 실망도 했었습니다.,0
"또한 교내 공모전과 학술 동아리, 봉사활동 등에 적극적으로 참여하며 전공 외적인 역량도 함께 발전시켜 왔습니다.",1
"이후에도 문제를 데이터로 바라보고, 현장과 함께 답을 찾는 태도를 제 강점으로 발전시키고 있습니다.",1
저는 팀 내에서 자료 조사와 전략 기획을 담당하며 프로젝트 전반의 방향 설정에 기여하였습니다.,1
저의 과한 행동들 때문에 친구들과 화를 내고 서로 싸우는 일이 많이 발생하여 선생님에게 혼나기 일쑤였습니다.,0
"반면, 단점으로는 완벽을 추구하는 성향으로 인해 결정에 시간이 오래 걸린다는 점이 있습니다.",1
"대학에서 간호학을 전공하며 저는 간호가 단순한 기술이 아니라, 환자의 신체적·정서적 상태를 함께 돌보는 전문적인 돌봄이라는 것을 깨닫게 되었습니다.",1
그래서 바로 계산하시는 직원분께 가서 상황을 설명해 드리고 더 받은 돈을 돌려 드렸습니다.,0
비서는 말하기보다 듣는 직업이라고 생각합니다.,0
그리고 이를 실천하기 위해 호주의 유방건강 캠페인인 '핑크 피터스 데이'에 참여하고 있습니다.,0
"이 경험은 제게 도전이란 막연한 시도가 아니라, 문제를 끝까지 파고들고 해결해 내는 과정이라는 것을 깨닫게 해주었습니다.",1
"해당 서비스는 고객의 검색 기록, 구매 이력, 찜 목록, 리뷰 활동 등을 종합적으로 분석하여 개인의 취향과 소비 패턴에 맞는 상품을 자동으로 추천해주는 기능입니다.",1
"기계의 심장이라고 할 수 있는 엔진에 대한 해석과 이를 바탕으로 하여 고효율, 고성능의 엔진을 완성시키는 직무는 엔진의 온도만큼이나 뜨거운 저의 열정과 능력을 발휘하기에 최적의 분야라고 생각합니다.",0
"또한, 절박함과 책임감을 가지고 일에 임한다면 못할 것이 하나도 없다는 생각도 하게 되었습니다.",0
그리하여 최종적으로는 타인으로부터 신뢰받고 사회에서 필요로 하는 LG인이 될 것입니다.,0
"당시 전공 수업을 통해 기초적인 통계 이론을 접한 이후, 실제 데이터를 활용해 문제를 해결해 보고 싶다는 목표를 세우고 공공데이터를 활용한 소비 패턴 분석 프로젝트를 자발적으로 진행하였습니다.",1
귀사에 지원하게 된 동기는 안정적인 사업 기반과 지속적인 혁신을 바탕으로 업계에서 신뢰받는 기업으로 성장해 온 점에 깊은 인상을 받았기 때문입니다.,1
책임감과 도전 정신을 바탕으로 조직의 신뢰를 받는 전문가로 성장해 나가겠습니다.,1
"둘째, 주어진 업무를 빠른 시간 안에 마스터해 멀티플레이어가 되겠습니다.",0
하지만 정작 저는 심중에 불만이 있어도 표현을 잘 하지 않는 단점이 있습니다.,0
"그 결과, 인턴들과 직원들 모두에게 감동을 주는 영상을 제작할 수 있었고, 큰 성취감을 맛보았습니다.",0
제가 직장을 선택할 때 가장 중요하게 생각하는 기준은 **‘현장에서 배우며 성장할 수 있는 교육 환경’**과 **‘구성원을 존중하는 조직 문화’**입니다.,1
"종종 테이블 번호를 착각하곤 했었는데, 그러던 어느 날 주문을 받던 중 실수로 테이블 번호를 잘못 입력하였습니다.",0
"이 때, 분량이 많았던 조원의 불만으로 인해 의견다툼이 있었지만, 서로 찾아온 예시를 공유하고 토론하여 갈등을 극복했습니다.",0
LG하우시스는 삶의 영위에 반드시 필요한 건자재 및 고기능 소재를 생산하고 세계 시장을 주도하고 있습니다.,0
"또한 퇴근하기 전에도 확인사항 준비와 체크, 우발사항 대비 근무사항을 확인하고 퇴근을 해왔습니다.",0
아버지께서는 비록 배운 것은 없지만 성실히 일함으로써 주변사람들에게 인정을 받을 수 있었다고 하셨습니다.,0
"저 또한 처음엔 영어를 못하는 대부분의 한인처럼 한인 밑에서 일하며 최저임금도 안 되는 임금을 받았고, 그마저도 다 받지 못하는 부당함을 겪었습니다.",0
도전적인 목표를 세우고 끈질기게 노력했던 경험은 전공과 무관한 분야의 공모전에 도전했던 일입니다.,1
JDBC였다면 웹에 있는 코드들을 참고하면서 많은 숙련자들에게 질문하여 얻으면 금방 알 수 있는 것들조차 스스로 함수나 세세한 부분들을 공부해가면서 진행해야 했습니다.,0
그 누구보다 저를 잘 아는 사람은 저 자신이기 때문입니다.,0
"이 경험을 통해 저는 직무 역량은 지식 자체보다, 현장의 목소리를 반영해 실현 가능한 결과로 연결하는 과정에서 성장한다는 것을 배웠습니다.",1
저는 대학 생활 동안 다양한 배경과 성향을 가진 친구들과 폭넓은 교우관계를 형성하며 원만한 대인관계를 유지해 왔습니다.,1
앞으로도 이러한 경험을 바탕으로 실무에 강한 전문 간호사로 성장해 나가고자 합니다.,1
이러한 생각을 실현하기 위해 인사직무에 지원하게 되었습니다.,0
"특히 귀사는 체계적인 교육 시스템과 명확한 업무 프로세스를 통해 신입사원의 성장을 적극적으로 지원하고 있어, 전문성을 갖춘 인재로 발전할 수 있는 최적의 환경이라고 판단하였습니다.",1
"저는 이론적인, 전문적인 지식은 남들에 비하여 많이 부족합니다.",0
매니저님께 사실대로 말하여서 이미 다른 테이블로 전달된 음식들에 대해서는 다시 조리를 하도록 하였습니다.,0
"[G9의 ‘실시간 관심코너’ 정보를 구매고객유형 별로 분류하여 제공]
G9의 실시간 관심코너는 최근에 어떤 사용자가 상품을 구매하거나, 찜한 정보를 바탕으로 상품들을 보여줍니다.",0
대학교 시절 소리샘이라는 보컬 동아리에서 활동한 경험을 통해 대인관계 능력을 길렀습니다.,0
"이를 개선하기 위해 업무의 우선순위를 명확히 설정하고, 일정 수준 이상의 완성도에 도달하면 과감하게 실행하는 연습을 지속하고 있습니다.",1
그곳에서 비서의 중요한 역량인 어학능력향상과 함께 세계를 무대로 향해 나아가야 한다는 글로벌마인드도 배울 수 있었습니다.,0
이로 인해 회의가 길어지고 의사결정이 지연되는 문제가 나타났습니다.,1
